,name,companyName,website,phone,email,countryName,mainStandHolderName
990,Taiwan Tourism Bureau,Taiwan Tourism Bureau,https://eng.taiwan.net.tw/,02080752577,info@taiwantourism.co.uk,United Kingdom,
991,Taj Cape Town,Taj Cape Town@WTMKT21,,,,South Africa,South African Tourism
992,TAKA EXPLORER LIVEABOARD - BALI YACHT SERVICES,TAKA EXPLORER LIVEABOARD - BALI YACHT SERVICES@WTMKT21,http://www.takaexplorer.com,0361750715,iwanjps@lokanantaspirit.com,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
993,Tamano Community Design,Tamano Community Design@WTMKT21,https://www.seto-yacht-charter.jp/,,info@tcd-u.jp,Japan,Japan National Tourism Organization
994,Tandem Travel DMC – Culture and Nature Tours,Tandem Travel@WTMKT21,https://tandem-travel.com/,+35929460111,office@tandem-travel.com,Bulgaria,Ministry of Tourism of The Republic of Bulgaria
995,TAP Air Portugal,TAP Air Portugal@WTMKT21,,,,Portugal,Turismo de Portugal I.P
996,Tawfeeq Travel,Tawfeeq Travel@WTMKT21,,,,Qatar,Qatar Tourism
997,Team Travel,Barbados Tourism Marketing Inc.@WTMKT21,,,,Barbados,Barbados Tourism Marketing Inc
998,TENERIFE TOURISM CORPORATION,TENERIFE TOURISM CORPORATION@WTMKT21,,,,Spain,Canary Islands
999,Tennessee Tourism,Tennessee Tourism@WTMKT21,,,,United States,USA Pavilion
1000,Tenuta Monacelle,Tenuta Monacelle@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1001,Test WTM Sharer,Test WTM Sharer,,,,United Kingdom,Reed Exhibitions Test
1002,The Anvaya Beach Resort Bali,The Anvaya Beach Resort Bali@WTMKT21,,,,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1003,The Apurva Kempinski Bali,The Apurva Kempinski Bali@WTMKT21,https://www.kempinski.com/en/bali/the-apurva-kempinski-bali/,+623612092288,info.bali@kempinski.com,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1004,Bahamas Tourist Office,The Bahamas Ministry of Tourism,https://www.bahamas.com,,info@bahamas.com,Bahamas,
1005,The Blue Yonder,The Blue Yonder@WTMKT21,,,,India,Kerala Tourism
1006,The Club Barbados Resort & Spa,Barbados Tourism Marketing Inc.@WTMKT21,,,,Barbados,Barbados Tourism Marketing Inc
1007,The Colombian Trip,The Colombian Trip@WTMKT21,https://www.thecolombiantrip.com,+57 314 2174872,andreasbolivar@thecolombiantrip.com,Colombia,PROCOLOMBIA 
1008,The Cove Rotana Resort – Ras Al Khaimah.,The Cove Rotana Resort – Ras Al Khaimah.@WTMKT21,,,,United Arab Emirates,Ras Al Khaimah Tourism Development Authority
1009,The Editory Collection Hotels,The Editory Collection Hotels@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1010,The Egyptian Travel Agents Association (E.T.A.A.),The Egyptian Travel Agents Association (E.T.A.A.)@WTMKT21,,,,Egypt,Egyptian Tourism Promotion Board
1011,The Jerusalem Development Authority,The Jerusalem Development Authority @WTMKT21,,,,Israel,Israel Government Tourist Office
1012,The Kanjeng Indonesia - Hospitality Management,The Kanjeng Indonesia - Hospitality Management@WTMKT21,,,,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1013,The MC Collection,The MC Collection@WTMKT21,http://www.themccollection.co.uk,,matt@themccollection.co.uk,United Kingdom,Tourism Authority Of Thailand -TAT Europe
1014,The Ministry of Tourism and Creative Economy of the Republic of Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia,https://www.indonesia.travel/gb/en/home,+62 213838353,europe1@indonesia.travel,Indonesia,
1015,The Nautilus Maldives,The Nautilus Maldives@WTMKT21,,,,Maldives,Maldives Marketing and Public Relations Corporation
1016,"The Oberoi Beach Resort, Al Zorah",The Oberoi Beach Resort@WTMKT21,https://www.oberoihotels.com/hotels-in-al-zorah-ajman/,+971 65044888,reservations.toaz@oberoihotels.com,United Arab Emirates,Department of Ajman Tourism
1017,The Pavilions Bali,The Pavilions Bali@WTMKT21,https://www.pavilionshotels.com/,+62361288381,info.bali@pavilionshotels.com,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1018,The Red Sea Development Company,The Red Sea Development Company@WTMKT21,,,,Saudi Arabia,Saudi Tourism Authority
1019,"The Ritz-Carlton Ras Al Khaimah, Al Wadi Desert &  The Ritz-Carlton Ras Al Khaimah, Al Hamra Beach","The Ritz-Carlton Ras Al Khaimah, Al Wadi Desert  & The Ritz-Carlton Ras Al Khaimah, Al Hamra Beach@WTMKT21",https://www.ritzcarlton.com/en/hotels/uae/al-wadi-desert,+971 7 206 7777 ,Adrian.Hearn@ritzcarlton.com,United Kingdom,Ras Al Khaimah Tourism Development Authority
1020,"The Ritz-Carlton, Bahrain","The Ritz-Carlton, Bahrain@WTMKT21",https://www.ritzcarlton.com/bahrain,+973 17580000,RC-Bahrain@ritzcarlton.com,Bahrain,Bahrain Tourism & Exhibitions Authority (BTEA)
1021,"The Ritz-Carlton, Doha","The Ritz-Carlton, Doha@WTMKT21",,,,Qatar,Qatar Tourism
1022,THE ROYAL PITA MAHA,THE ROYAL PITA MAHA @WTMKT21,,,,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1023,The Samaya Seminyak,The Samaya Seminyak@WTMKT21,https://thesamayabali.com/seminyak/,+62 361 731149,info@thesamayabali.com,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1024,"The Standard, Huruvalhi Maldives","The Standard, Huruvalhi Maldives @WTMKT21",https://standardhotels.com,+960 658 5555,mv.sales@standardhotels.com,Maldives,Maldives Marketing and Public Relations Corporation
1025,The Venetian Resort Las Vegas,The Venetian Resort Las Vegas@WTMKT21,,,,United States,Las Vegas Convention and Visitors Authority
1026,"The Westin Resort Nusa Dua, Bali",The Westin Resort Nusa Dua Bali@WTMKT21,https://www.westinnusadua.com,+6287880176250,cindy.budiman@westin.com,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1027,Thompsons Africa,Thompsons Africa@WTMKT21,https://www.thompsonsafrica.com/,+27 31 275 3500,info@thompsonsafrica.com,South Africa,South African Tourism
1028,TICKET TO RIDE TRAVEL INCOMING ITALY,TICKET TO RIDE TRAVEL INCOMING ITALY@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1029,Tierra del Volcan,Tierra del Volcan@WTMKT21,,,,Ecuador,Import Promotion Desk (IPD) - Sustainable Tourism Programme
1030,TIKA TOURS,TIKA TOURS@WTMKT21,,,,Peru,PROMPERÚ
1031,Timna Valley - Arava Desert,Timna Valley - Arava Desert@WTMKT21,,,,Israel,Israel Government Tourist Office
1032,TiNoleggio,TiNoleggio@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1033,Tipica Tour Operator - Puglia cycle tours,Tipica Tour Operator - Puglia cycle tours@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1034,Titanic Hotels,Titanic Hotels – Aygün Turizm,https://www.titanic.com.tr/,,,Turkey,
1035,Titlis cableways,Titlis cableways@WTMKT21,,,,Switzerland,Switzerland Tourism
1036,"Tobago Tourism Agency, c/o AMG Ltd","Tobago Tourism Agency, c/o AMG Ltd",,,,United Kingdom,
1037,Tokyo Convention & Visitors Bureau,Tokyo Convention & Visitors Bureau,https://tokyotokyo.jp/,81-3-5579-2683,tcvbinfo@tcvb.or.jp,Japan,
1038,TOKYO SKYTREE,TOKYO SKYTREE@WTMKT21,,,,Japan,Tokyo Convention & Visitors Bureau
1039,"Tonichi Travel Service Co., Ltd","Tonichi Travel Service Co., Ltd@WTMKT21",,,,Japan,Tokyo Convention & Visitors Bureau
1040,Top Atlantico DMC,Top Atlantico DMC@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1041,TOPTOURS DMC,TOPTOURS DMC,https://toptours-dmc.com/,+385 1 299 4547,info@toptours-dmc.com,Croatia,
1042,TORINO TOURIST BOARD,TORINO TOURIST BOARD@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1043,TORRES TRAVEL TOUR OPERATOR,TORRES TRAVEL TOUR OPERATOR@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1044,Tour & Kids-Region of Valencia Family Tourism Product club,Tour & Kids-Region of Valencia Family Tourism Product club@WTMKT21,,,,Spain,VALENCIA REGION
1045,Tour Business,Tour Business,,,,Russian Federation,
1046,TourFocus,TourFocus Ltd@WTMKT21,,,,United Kingdom,ETOA - European tourism association
1047,Tourism Authority Of Thailand -TAT Europe,Tourism Authority Of Thailand -TAT Europe,,,,Thailand,
1048,Tourism Group International/Lovers,Tourism Group International/Lovers@WTMKT21,,,,Netherlands,Keukenhof
1049,Tourism Ireland,Tourism Ireland,,,,United Kingdom,
1050,Tourism Organisation of Bar,Tourism Organisation of Bar@WTMKT21,,,,Montenegro,Montenegro National Tourism Organisation
1051,Tourism Promotions Board (TPB) Philippines,Tourism Promotions Board (TPB) Philippines,,,,Philippines,
1052,TQ Travel Quality,TQ Travel Quality@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1053,Tradewind Voyages,Tradewind Voyages@WTMKT21,,,,United Kingdom,Caribbean Tourism Organisation Chapter UK & Europe
1054,Traditional Cyprus Turkish Coffee,Traditional Cyprus Turkish Coffee@WTMKT21,,,,Cyprus,North Cyprus Tourism Centre Ltd
1055,Trans Maldivian Airways,Trans Maldivian Airways@WTMKT21,,,,Maldives,Maldives Marketing and Public Relations Corporation
1056,TRANSERVICE LIMOUSINE SRL,TRANSERVICE LIMOUSINE SRL@WTMKT21,https://www.transervicelimousine.com/?lang=en,+39 0331 251917,info@transervicelimousine.com,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1057,Travco Jordan,Travco Group Holding \ Jordan @WTMKT21,,,,Jordan,Jordan Tourism Board
1058,TRAVCO L.L.C,TRAVCO L.L.C@WTMKT21,,,,United Arab Emirates,Ras Al Khaimah Tourism Development Authority
1059,TRAVEL ADDICTS CLUB,UAB “Pilni Lagaminai”@WTMKT21,https://traveladdicts.lt,+37065433769,info@traveladdicts.lt,Lithuania,Lithuania Travel -  National Tourism Development Agency
1060,Travel Before,Travel Before@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1061,Travel Connection GB,Travel Connection GB@WTMKT21,,,,United Kingdom,ETOA - European tourism association
1062,TRAVEL ETC.,TRAVEL ETC.@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1063,Travel Europe Reiseveranstaltungs GmbH,Travel Europe Reiseveranstaltungs GmbH,http://www.traveleurope.cc,,,Austria,
1064,Travel Excellence,Travel Excellence S.A.@WTMKT21,,,,Costa Rica,Costa Rica Tourist Board
1065,Travel Gossip,Travel Gossip,https://www.travelgossip.co.uk,03302231300,hello@travelgossip.co.uk,United Kingdom,
1066,TRAVEL GROUP,TRAVEL GROUP@WTMKT21,,,,Peru,PROMPERÚ
1067,Travel India Tourism Pvt Ltd,Travel India Tourism Pvt Ltd@WTMKT21,,,,India,Madhya Pradesh Tourism Board
1068,Travel2latam,Travel2latam,,,,United States,
1069,TRAVELERS OPERADOR TURÍSTICO,TRAVELERS OPERADOR TURÍSTICO @WTMKT21,,,,Spain,Turespana
1070,Traveline Egypt,Traveline Egypt@WTMKT21,,,,Egypt,Egyptian Tourism Promotion Board
1071,TravelMole,TravelMole,,,,United Kingdom,
1072,TravTalk India,TravTalk India,,,,India,
1073,TravTalk Middle East,TravTalk Middle East,,,,United Arab Emirates,
1074,TravTalk Middle East,TravTalk Middle East@WTMKT21,http://travtalkmiddleeast.com/,00971505074618,crisna@ddppl.com,United Arab Emirates,Sharjah Commerce & Tourism Development Authority
1075,Trek Ecuador & Kapawi Ecolodge,Trek Ecuador & Kapawi Ecolodge@WTMKT21,,,,Ecuador,Import Promotion Desk (IPD) - Sustainable Tourism Programme
1076,TRENTINO,TRENTINO@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1077,TRIANGLE JAPAN DMC,Triangle Japan DMC Ltd@WTMKT21,https://triangle-group.jp/,+81-3-5155-3700,group@trianglejapandmc.com,Japan,Japan National Tourism Organization
1078,"Tricolage, Inc.","Tricolage, Inc.@WTMKT21",,,,Japan,Japan National Tourism Organization
1079,Trieste Convention Bureau,Trieste Convention Bureau@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1080,TROODOS TOURISM BOARD,TROODOS TOURISM BOARD@WTMKT21,,,,Cyprus,Cyprus Deputy Ministry of Tourism
1081,Trust Force,Trust Force@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1082,Trvlable,Trvlable@WTMKT21,,,,Panama,VISIT PANAMA
1083,Try Portugal,Try Portugal@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1084,Tsogo Sun Hotels,Tsogo Sun Hotels@WTMKT21,,,,South Africa,South African Tourism
1085,TTG Media Limited,TTG Media Limited,,,,United Kingdom,
1086,TTN Middle East,TTN Middle East,https://www.ttnworldwide.com,+971505510170,kim@tradearabia.ae,United Arab Emirates,
1087,Musement,TUI España Turismo S.L.U.,https://www.tuigroup.com/en-en,+34971709100,sales@ds.destinationservices.com,Spain,
1088,Turim Hotels,Turim Hotels@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1089,VALENCIA REGION,Turisme Comunitat Valenciana,https://www.comunitatvalenciana.com/en/home,+34961209800,promocion_turisme@gva.es,Spain,
1090,TURISME DE BARCELONA,TURISME DE BARCELONA @WTMKT21,https://www.barcelonaturisme.com,0034933689700,promocio@barcelonaturisme.com,Spain,Catalan Tourist Board
1091,TURISMO DE A CORUÑA,TURISMO DE A CORUÑA@WTMKT21,,,,Spain,Turespana
1092,Turismo de Murcia,Turismo de Murcia@WTMKT21,,,,Spain,Instituto de Turismo de la Region de Murcia
1093,Turismo de Portugal I.P,Turismo de Portugal I.P,http://www.visitportugal.com,+351211140200,info@turismodeportugal.pt,Portugal,
1094,Costa del Sol Tourist Board,Turismo y Planificación Costa del Sol S.L.U.,http://visitcostadelsol.com,+34 952 12 62 72,,Spain,
1095,Turist Comm Service - Elevation Club,Turist Comm Service - Elevation Club@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1096,Turkish Ministry of Culture & Tourism,Turkish Ministry of Culture & Tourism,,,,Turkey,
1097,CNN International Commercial,Turner Broadcasting System Europe Ltd,https://commercial.cnn.com/travel-sector,,,United Kingdom,
1098,Tuscany,Tuscany@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1099,Two’s Company Travel & Tours,Two’s Company Travel & Tours @WTMKT21,,,,Jordan,Jordan Tourism Board
1100,Tyche Tours,Tyche Travel & Tourism@WTMKT21,,,,Jordan,Jordan Tourism Board
1101,Uncover Colombia,Uncover Colombia @WTMKT21,,,,Colombia,PROCOLOMBIA 
1102,Unique Adventures,Unique Adventures S.A.@WTMKT21,,,,Costa Rica,Costa Rica Tourist Board
1103,Universe Travel Services DMC Indonesia,Universe Travel Services DMC Indonesia@WTMKT21,,,,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1104,Unline DMC Croatia,Unline DMC Croatia@WTMKT21,https://uniline.hr/en,+385 52 390 000,info@uniline.hr,Croatia,Croatian National Tourist Board
1105,Unlock Boutique Hotels,Unlock Boutique Hotels@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1106,Hotel Villa Dvor - Omis - Croatia,UO Hotel Villa Dvor,http://www.hotel-villadvor.hr/,0038521863444,info@hotel-villadvor.hr,Croatia,
1107,UTA Jordan,UTA Jordan@WTMKT21,,,,Jordan,Jordan Tourism Board
1108,V Hotels Abano Terme,V Hotels Abano Terme@WTMKT21,,,,Italy,VENETO - Regional Tourism Board
1109,Valamar,Valamar Riviera@WTMKT21,https://www.valamar.com,00385 52 465 000,info@valamar.com,Croatia,Croatian National Tourist Board
1110,Valencia Turisme,Valencia Turisme@WTMKT21,,,,Spain,VALENCIA REGION
1111,Variety Cruises,Variety Cruises,,,,United Kingdom,
1112,VENEZIA 1937 & 1937 PROJECT TRAVEL AGENCY,VENEZIA 1937 & 1937 PROJECT TRAVEL AGENCY@WTMKT21,,,,Italy,VENETO - Regional Tourism Board
1113,VENEZIA UNICA by Vela SpA - CITY OF VENICE,VENEZIA UNICA by Vela SpA - CITY OF VENICE@WTMKT21,https://www.veneziaunica.it/en,+39 0412722663,vela@velaspa.com,Italy,VENETO - Regional Tourism Board
1114,VENICE CABARET by AVANSPETTACOLO EVENT VENUE,VENICE CABARET by AVANSPETTACOLO EVENT VENUE@WTMKT21,,,,Italy,VENETO - Regional Tourism Board
1115,VENICE TOURS,VENICE TOURS@WTMKT21,,,,Italy,VENETO - Regional Tourism Board
1116,VIAGGIARE RENT,VIAGGIARE RENT@WTMKT21,,,,Italy,VENETO - Regional Tourism Board
1117,VIAJES OLYMPIA,VIAJES OLYMPIA@WTMKT21,https://www.viajesolympia.com,0034977385701,olympia@viajesolympia.com,Spain,Catalan Tourist Board
1118,Viamed Egypt Travel,Viamed Egypt Travel@WTMKT21,,,,Egypt,Egyptian Tourism Promotion Board
1119,VICENZA E' CONVENTION & VISITORS BUREAU,VICENZA E' CONVENTION & VISITORS BUREAU@WTMKT21,,,,Italy,VENETO - Regional Tourism Board
1120,Vila Gale Hotels,Vila Gale Hotels@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1121,Villa Air (Flyme),Villa Air (Flyme)@WTMKT21,,,,Maldives,Maldives Marketing and Public Relations Corporation
1122,Villa Crespi Relais & Chateaux,Villa Crespi Relais & Chateaux@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1123,Villa Hotels & Resorts,Villa Hotels & Resorts@WTMKT21,,,,Maldives,Maldives Marketing and Public Relations Corporation
1124,VILLAGGIO TURISTICO INTERNAZIONALE,VILLAGGIO TURISTICO INTERNAZIONALE@WTMKT21,https://www.vti.it,+390431442611,info@vti.it,Italy,VENETO - Regional Tourism Board
1125,VIP Hotels,Vip Executive Art's Hotel@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1126,Vipava Valley,Vipava Valley@WTMKT21,https://www.vipavskadolina.si/en/,,visit@vipavskadolina.si,Slovenia,Slovenian Tourist Board
1127,VIRACOCHA TURISMO INTERNACIONAL,VIRACOCHA TURISMO INTERNACIONAL@WTMKT21,,,,Peru,PROMPERÚ
1128,Visit Altea,Visit Altea@WTMKT21,https://visitaltea.es/,965844114,altea_gestion@gva.es,Spain,VALENCIA REGION
1129,VISIT BAHRAIN,VISIT BAHRAIN@WTMKT21,,,,Bahrain,Bahrain Tourism & Exhibitions Authority (BTEA)
1130,Visit Brescia,Visit Brescia@WTMKT21,,,,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1131,Visit Central Florida,Visit Central Florida@WTMKT21,https://visitcentralflorida.org/,+ 1 863 420 2586,info@visitcentralflorida.org,United States,Visit Florida
1132,Visit Flanders,Visit Flanders@WTMKT21,https://www.visitflanders.com,0207 299 3598,traveltrade@visitflanders.com,United Kingdom,ETOA - European tourism association
1133,Visit Florida,Visit Florida,https://www.visitflorida.com/,,,United States,
1134,Visit Gdansk,Gdansk Tourism Organization @WTMKT21,https://visitgdansk.com/,+483057080,got@visitgdansk.com,Poland,Polish Tourism Organisation
1135,Visit Hungary,Visit Hungary,https://visithungary.com/,+36 1 4888 700 ,info@mtu.gov.hu,Hungary,
1136,Visit Iceland - North - Westfjords,Visit Iceland@WTMKT21,https://www.visiticeland.com/,+354 5114000,oddny@visiticeland.com,Iceland,ETOA - European tourism association
1137,Visit Lake Charles,Visit Lake Charles@WTMKT21,,,,United States,USA Pavilion
1138,Visit Mississippi,Visit Mississippi@WTMKT21,,,,United Kingdom,USA Pavilion
1139,Visit Orlando,Visit Orlando,https://www.visitorlando.com/,+14073635893,patrick.yvars@visitorlando.com,United States,
1140,Visit Sarasota County,Visit Sarasota County@WTMKT21,,,,United States,Visit Florida
1141,Visit Valencia,Visit Valencia@WTMKT21,,,,Spain,VALENCIA REGION
1142,Belgium - visit.brussels,visit.brussels asbl,https://visit.brussels,,,Belgium,
1143,VITORIA-GASTEIZ TOURISM AND CONVENTION BUREAU,VITORIA-GASTEIZ TOURISM AND CONVENTION BUREAU@WTMKT21,,,,Spain,Turespana
1144,VIVINCOMING,VIVINCOMING@WTMKT21,https://www.vivincoming.com/it/,+39422411143,info@vivincoming.com,Italy,VENETO - Regional Tourism Board
1145,VOX GROUP,VOX spA,https://voxtours.com,+393440247855,bizdev@voxtours.com,Italy,
1146,Voyages Afriq,Voyages Afriq,,,,Ghana,
1147,Voyages Maldives Pvt Ltd,Voyages Maldives Pvt Ltd@WTMKT21,,,,Maldives,Maldives Marketing and Public Relations Corporation
1148,Voyages Services Plus,RB Groupe@WTMKT21,,,,France,ATOUT FRANCE
1149,Wadi Tours,Wadi Tours@WTMKT21,,,,Egypt,Egyptian Tourism Promotion Board
1150,Waldorf Astoria Ras Al Khaimah,Waldorf Astoria Ras Al Khaimah@WTMKT21,https://waldorfastoria3.hilton.com/en/hotels/uae/waldorf-astoria-ras-al-khaimah-RKTWAWA/index.html,971 7 203 5555 ,RKTWA.SAL@waldorfastoria.com,United Arab Emirates,Ras Al Khaimah Tourism Development Authority
1151,Walkers Tours,Walkers Tours Limited@WTMKT21,,,,Sri Lanka,Sri Lanka Tourism Promotion Bureau
1152,Walt Disney World Swan and Dolphin,Walt Disney World Swan and Dolphin@WTMKT21,,,,United States,USA Pavilion
1153,Wanderlust Travel Media,Wanderlust Travel Media,,,,United Kingdom,
1154,Wapa di Ume Resorts,Wapa di Ume Resorts@WTMKT21,,,,Indonesia,The Ministry of Tourism and Creative Economy of the Republic of Indonesia
1155,Warner Bros. Studios Leavesden Limited,Warner Bros. Studios Leavesden Limited,,,,United Kingdom,
1156,Wattana Hotel Marketing Consultant,Wattana Hotel Marketing Consultant@WTMKT21,,,,United Kingdom,Tourism Authority Of Thailand -TAT Europe
1157,WeRIsrael,WeRIsrael @WTMKT21,,,,Israel,Israel Government Tourist Office
1158,West Africa Tourism Organisation,West Africa Tourism Organisation,http://www.westafricatourism.com,+44203770081,info@westafricatourism.com,Nigeria,
1159,Wings Tours,Wings Tours@WTMKT21,,,,Egypt,Egyptian Tourism Promotion Board
1160,Wings Tours Group,Wings Tours Group@WTMKT21,,,,Egypt,Egyptian Tourism Promotion Board
1161,"WORLD 2 MEET, S.L.U.","WORLD 2 MEET, S.L.U.",,,,Spain,
1162,WORLD HERITAGE CITIES OF SPAIN,WORLD HERITAGE CITIES OF SPAIN@WTMKT21,https://www.ciudadespatrimonio.org/presentaciondelgrupo/index.php?idioma=en,+34920354000,turismo@ciudadespatrimonio.org,Spain,Turespana
1163,WORLD SYNERGY TRAVEL,WORLD SYNERGY TRAVEL BULGARIA @WTMKT21,https://www.worldsynergytravel.com/,+359888984440,v.popov@worldsynergytravel.com,Bulgaria,Ministry of Tourism of The Republic of Bulgaria
1164,Worldtours Italy,Worldtours Italy@WTMKT21,https://www.worldtoursitaly.com,+390817673273,sales@worldtours.it,Italy,ENIT - AGENZIA NAZIONALE DEL TURISMO
1165,Wyndham Garden Ajman Corniche,Wyndham Garden Ajman Corniche@WTMKT21,,,,United Arab Emirates,Department of Ajman Tourism
1166,Wyndham Grand Algarve,Wyndham Grand Algarve@WTMKT21,,,,Portugal,Turismo de Portugal I.P
1167,Yellow Light Hospitality,Yellowlight Hospitality@WTMKT21,https://www.yellowlighthospitality.com,7840052880,info@yellowlighthospitality.com,India,Madhya Pradesh Tourism Board
1168,Zaccheraservice SRL,Zaccheraservice SRL,,,,Italy,
1169,Zadar County Tourist Board,Zadar County Tourist Board@WTMKT21,,,,Croatia,Croatian National Tourist Board
1170,Zagreb Tourist Board,Zagreb Tourist Board@WTMKT21,http://www.infozagreb.hr,,,Croatia,Croatian National Tourist Board
1171,ZEUS HOTELS / HELLENIC ZEUS DMC,PAPAKALIATIS BROS SA@WTMKT21,,,,Greece,Greek National Tourism Organisation
